Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR,Playing Time - Mn/MP,Playing Time - Min%,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%
Mark Flekken,889,NED,GK,Freiburg,Bundesliga,26,1993,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,306.0,432.0,70.8,9158.0,6537.0,51.0,51.0,100.0,148.0,154.0,96.1,107.0,226.0,47.3,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,432,303,129,21,0,0,0,0,0,0,0,0,306,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,100.0,,,,,,,,,,,,,,,
Sergio Floccari,890,ITA,FW,SPAL,Serie A,37,1981,24,9,942,10.5,1,0,1,1,0,0,3,0,1.3,1.3,0.5,1.9,12,16,82,0.1,0.0,0.1,0.1,0.1,0.13,0.05,0.18,0.13,0.18,10.5,1.0,18.0,6.0,33.3,1.72,0.57,0.06,0.17,16.3,0.0,0.0,0.0,0.07,-0.3,-0.3,201.0,257.0,78.2,2989.0,337.0,114.0,134.0,85.1,67.0,83.0,80.7,11.0,18.0,61.1,0.0,0.5,0.5,-0.5,9.0,12.0,6.0,2.0,16.0,257,234,23,3,1,0,16,0,0,0,0,0,201,0,5,28,2.68,22,0,4,1,1,0,0,0.0,0,0,0,0,0,0,8.0,3.0,3.0,1.0,4.0,0.0,13.0,0.0,13.0,9.0,1.0,8.0,5.0,13.0,1.0,0.0,349.0,3.0,28.0,144.0,179.0,40.0,349.0,22.0,16.0,72.7,6.0,27.3,227.0,1290.0,331.0,12.0,10.0,3.0,24.0,21.0,268.0,82.0,39.0,27.5,9.0,75.0,4.0,15.0,18.0,10.0,0.38,5.0,21.0,-16.0,-1.53,-0.29,10.9,16.9,-6.0,-0.57,0.22,0.0,21.0,18.0,9.0,16.0,5.0,3.0,0.0,0.0,0.0,23.0,30.0,57.0,34.5,,,,,,,,,,,,,,,
Alessandro Florenzi,891,ITA,"DF,FW",Roma,Serie A,28,1991,14,12,997,11.1,0,1,1,0,0,0,5,0,0.5,0.5,1.8,2.3,31,80,52,0.0,0.09,0.09,0.0,0.09,0.04,0.17,0.21,0.04,0.21,11.1,0.0,14.0,2.0,14.3,1.26,0.18,0.0,0.0,25.7,0.0,0.0,0.0,0.04,-0.5,-0.5,551.0,683.0,80.7,10143.0,3971.0,258.0,284.0,90.8,214.0,253.0,84.6,73.0,113.0,64.6,1.0,1.8,1.9,-0.8,12.0,55.0,13.0,4.0,80.0,683,599,83,13,2,14,29,70,0,0,0,0,551,1,16,30,2.71,25,3,0,1,0,1,2,0.18,1,1,0,0,0,0,14.0,11.0,8.0,4.0,2.0,7.0,20.0,35.0,13.0,9.0,3.0,6.0,16.0,30.0,19.0,0.0,786.0,39.0,204.0,389.0,201.0,23.0,786.0,10.0,3.0,30.0,7.0,70.0,383.0,2073.0,1198.0,31.0,30.0,10.0,4.0,4.0,511.0,52.0,71.0,29.2,12.0,82.0,5.0,2.0,8.0,5.0,1.79,21.0,15.0,6.0,0.54,-0.2,20.0,14.9,5.2,0.47,-0.23,0.0,11.0,12.0,2.0,29.0,16.0,11.0,0.0,0.0,0.0,68.0,12.0,14.0,46.2,,,,,,,,,,,,,,,
Phil Foden,893,ENG,"FW,MF",Manchester City,Premier League,19,2000,23,9,901,10.0,5,2,7,5,0,0,0,0,3.3,3.3,1.2,4.5,36,49,102,0.5,0.2,0.7,0.5,0.7,0.33,0.12,0.45,0.33,0.45,10.0,5.0,34.0,14.0,41.2,3.4,1.4,0.15,0.36,16.8,0.0,0.0,0.0,0.1,1.7,1.7,446.0,528.0,84.5,6109.0,1111.0,273.0,298.0,91.6,108.0,133.0,81.2,27.0,40.0,67.5,2.0,1.2,1.5,0.8,18.0,24.0,11.0,2.0,49.0,528,511,16,4,4,8,29,4,8,2,2,0,446,1,11,57,5.69,46,2,4,2,1,2,11,1.1,11,0,0,0,0,0,14.0,10.0,4.0,6.0,4.0,6.0,19.0,31.6,13.0,5.0,0.0,5.0,6.0,20.0,2.0,0.0,628.0,2.0,51.0,242.0,346.0,60.0,628.0,30.0,25.0,83.3,5.0,16.7,454.0,2198.0,1157.0,36.0,29.0,13.0,19.0,15.0,524.0,102.0,39.0,26.3,9.0,76.0,4.0,14.0,16.0,13.0,2.65,34.0,7.0,27.0,2.7,1.27,21.8,9.3,12.5,1.25,-0.3,0.0,12.0,13.0,1.0,29.0,6.0,10.0,0.0,0.0,0.0,36.0,10.0,18.0,35.7,,,,,,,,,,,,,,,
Mamadou Fofana,894,MLI,"DF,MF",Metz,Ligue 1,21,1998,20,18,1587,17.6,0,0,0,0,0,0,4,0,0.4,0.4,0.5,0.8,5,29,2,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,,,,,,,,,,,,,,,,,642.0,764.0,84.0,11406.0,3787.0,278.0,304.0,91.4,289.0,329.0,87.8,65.0,106.0,61.3,0.0,0.5,0.8,-0.5,5.0,24.0,1.0,0.0,29.0,764,747,14,13,1,3,1,1,0,0,0,0,642,3,6,15,0.85,12,0,2,1,0,0,0,0.0,0,0,0,0,0,0,57.0,35.0,38.0,15.0,4.0,21.0,41.0,51.2,20.0,22.0,10.0,12.0,22.0,79.0,61.0,1.0,964.0,82.0,434.0,490.0,45.0,3.0,964.0,6.0,3.0,50.0,3.0,50.0,415.0,1930.0,895.0,5.0,8.0,1.0,4.0,5.0,554.0,2.0,79.0,63.0,18.0,87.0,15.0,2.0,13.0,8.0,1.2,15.0,23.0,-8.0,-0.45,-0.45,17.3,23.1,-5.8,-0.33,0.17,0.0,21.0,4.0,0.0,1.0,22.0,35.0,0.0,1.0,0.0,98.0,19.0,31.0,38.0,,,,,,,,,,,,,,,
Seko Fofana,895,CIV,MF,Udinese,Serie A,24,1995,32,24,2249,25.0,3,7,10,3,0,0,4,0,3.4,3.4,3.7,7.0,71,102,123,0.12,0.28,0.4,0.12,0.4,0.13,0.15,0.28,0.13,0.28,25.0,3.0,46.0,13.0,28.3,1.84,0.52,0.07,0.23,23.0,0.0,0.0,0.0,0.07,-0.4,-0.4,922.0,1070.0,86.2,14728.0,3001.0,483.0,535.0,90.3,312.0,344.0,90.7,81.0,106.0,76.4,7.0,3.7,1.9,3.3,49.0,65.0,26.0,3.0,102.0,1070,1056,10,3,4,14,21,7,0,0,0,0,922,4,21,93,3.72,73,1,11,4,4,0,9,0.36,7,0,2,0,0,0,17.0,12.0,8.0,8.0,1.0,9.0,35.0,25.7,26.0,20.0,1.0,19.0,17.0,34.0,19.0,0.0,1297.0,24.0,212.0,714.0,411.0,49.0,1297.0,98.0,71.0,72.4,27.0,27.6,911.0,5894.0,2903.0,71.0,55.0,14.0,38.0,31.0,976.0,123.0,70.0,65.8,24.0,84.0,14.0,8.0,29.0,6.0,1.13,25.0,30.0,-5.0,-0.2,0.49,27.5,29.1,-1.7,-0.07,0.71,0.0,20.0,20.0,0.0,21.0,17.0,12.0,0.0,0.0,0.0,160.0,7.0,17.0,29.2,,,,,,,,,,,,,,,
Wesley Fofana,896,FRA,DF,Saint-Étienne,Ligue 1,18,2000,14,13,1215,13.5,1,0,1,1,0,0,4,0,0.9,0.9,0.1,1.0,30,33,4,0.07,0.0,0.07,0.07,0.07,0.07,0.0,0.07,0.07,0.07,13.5,1.0,7.0,1.0,14.3,0.52,0.07,0.14,1.0,8.4,0.0,0.0,0.0,0.13,0.1,0.1,536.0,657.0,81.6,9557.0,2969.0,203.0,234.0,86.8,289.0,321.0,90.0,34.0,80.0,42.5,0.0,0.1,0.1,-0.1,2.0,28.0,0.0,0.0,33.0,657,622,35,23,1,3,2,12,0,0,0,0,536,0,6,6,0.44,5,0,0,0,1,0,1,0.07,1,0,0,0,0,0,25.0,15.0,16.0,9.0,0.0,12.0,18.0,66.7,6.0,10.0,5.0,5.0,36.0,61.0,55.0,4.0,830.0,82.0,456.0,341.0,43.0,12.0,830.0,8.0,3.0,37.5,5.0,62.5,465.0,3351.0,2011.0,30.0,10.0,0.0,8.0,5.0,472.0,4.0,87.0,48.2,13.0,90.0,13.0,1.0,45.0,2.0,1.0,16.0,24.0,-8.0,-0.59,-0.04,17.0,20.7,-3.8,-0.28,-0.03,0.0,14.0,15.0,0.0,2.0,36.0,15.0,0.0,0.0,0.0,86.0,62.0,24.0,72.1,,,,,,,,,,,,,,,
Youssouf Fofana,897,FRA,MF,Strasbourg,Ligue 1,20,1999,13,12,1008,11.2,1,0,1,1,0,0,0,0,0.8,0.8,0.4,1.2,28,56,43,0.09,0.0,0.09,0.09,0.09,0.07,0.04,0.11,0.07,0.11,11.2,1.0,14.0,4.0,28.6,1.25,0.36,0.07,0.25,21.4,0.0,0.0,0.0,0.06,0.2,0.2,362.0,439.0,82.5,6140.0,1583.0,166.0,189.0,87.8,144.0,165.0,87.3,36.0,48.0,75.0,0.0,0.4,0.4,-0.4,8.0,29.0,4.0,1.0,56.0,439,438,0,0,1,3,8,0,0,0,0,0,362,1,8,20,1.79,16,0,3,0,0,1,0,0.0,0,0,0,0,0,0,25.0,17.0,10.0,12.0,3.0,13.0,30.0,43.3,17.0,11.0,0.0,11.0,14.0,39.0,7.0,0.0,560.0,8.0,97.0,326.0,146.0,15.0,560.0,17.0,9.0,52.9,8.0,47.1,333.0,1979.0,1140.0,28.0,30.0,4.0,22.0,13.0,390.0,43.0,78.0,41.5,12.0,83.0,9.0,1.0,16.0,0.0,1.69,17.0,13.0,4.0,0.36,0.61,15.2,12.0,3.2,0.29,0.36,0.0,11.0,6.0,2.0,8.0,14.0,17.0,0.0,0.0,0.0,56.0,17.0,8.0,68.0,,,,,,,,,,,,,,,
Thomas Foket,899,BEL,DF,Reims,Ligue 1,24,1994,27,27,2430,27.0,0,1,1,0,0,0,3,0,0.5,0.5,1.3,1.9,69,89,110,0.0,0.04,0.04,0.0,0.04,0.02,0.05,0.07,0.02,0.07,27.0,0.0,8.0,1.0,12.5,0.3,0.04,0.0,0.0,18.6,0.0,0.0,0.0,0.06,-0.5,-0.5,1037.0,1308.0,79.3,17453.0,5611.0,518.0,585.0,88.5,430.0,514.0,83.7,76.0,149.0,51.0,1.0,1.3,1.4,-0.3,21.0,56.0,20.0,11.0,89.0,1308,1008,298,21,0,10,48,277,0,0,0,0,1037,2,33,49,1.81,40,7,1,0,0,1,3,0.11,3,0,0,0,0,0,61.0,36.0,31.0,23.0,7.0,30.0,48.0,62.5,18.0,15.0,4.0,11.0,39.0,100.0,59.0,1.0,1553.0,83.0,531.0,690.0,342.0,25.0,1553.0,21.0,13.0,61.9,8.0,38.1,693.0,4459.0,2639.0,69.0,31.0,8.0,21.0,11.0,819.0,110.0,,,,,,,,,,,,,,,,,,,,0.0,26.0,32.0,0.0,48.0,39.0,36.0,0.0,1.0,0.0,126.0,21.0,29.0,42.0,,,,,,,,,,,,,,,
Lamine Fomba,900,FRA,MF,Nîmes,Ligue 1,21,1998,20,15,1373,15.3,0,0,0,0,0,0,5,0,1.4,1.4,0.5,1.9,11,41,27,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.13,0.09,0.13,15.3,0.0,15.0,2.0,13.3,0.98,0.13,0.0,0.0,20.2,0.0,0.0,0.0,0.1,-1.4,-1.4,278.0,405.0,68.6,4380.0,1163.0,137.0,185.0,74.1,113.0,148.0,76.4,19.0,33.0,57.6,0.0,0.5,0.3,-0.5,10.0,21.0,3.0,0.0,41.0,405,399,4,0,0,1,6,1,0,0,0,0,278,2,16,22,1.44,18,0,2,1,0,1,0,0.0,0,0,0,0,0,0,65.0,31.0,20.0,37.0,8.0,21.0,43.0,48.8,22.0,29.0,4.0,25.0,25.0,90.0,11.0,1.0,621.0,24.0,143.0,337.0,153.0,20.0,621.0,22.0,13.0,59.1,9.0,40.9,259.0,1449.0,652.0,11.0,10.0,0.0,35.0,19.0,284.0,27.0,69.0,54.5,15.0,84.0,9.0,5.0,23.0,4.0,1.15,10.0,27.0,-17.0,-1.11,-1.27,12.6,23.1,-10.5,-0.69,-0.68,0.0,43.0,8.0,0.0,6.0,25.0,31.0,0.0,0.0,0.0,102.0,40.0,41.0,49.4,,,,,,,,,,,,,,,
Jose Fonte,901,POR,DF,Lille,Ligue 1,35,1983,25,25,2205,24.5,1,1,2,1,0,0,4,0,1.6,1.6,0.7,2.3,9,82,8,0.04,0.04,0.08,0.04,0.08,0.07,0.03,0.09,0.07,0.09,24.5,1.0,16.0,4.0,25.0,0.65,0.16,0.06,0.25,11.8,0.0,0.0,0.0,0.1,-0.6,-0.6,1279.0,1479.0,86.5,24603.0,8181.0,437.0,469.0,93.2,679.0,748.0,90.8,141.0,217.0,65.0,1.0,0.7,0.6,0.3,6.0,51.0,5.0,0.0,82.0,1479,1421,56,52,1,12,3,4,0,0,0,0,1279,2,7,14,0.57,12,0,0,2,0,0,2,0.08,2,0,0,0,0,0,19.0,11.0,11.0,7.0,1.0,11.0,22.0,50.0,11.0,19.0,11.0,8.0,28.0,47.0,90.0,1.0,1678.0,116.0,646.0,976.0,59.0,33.0,1678.0,3.0,2.0,66.7,1.0,33.3,917.0,3878.0,2264.0,9.0,1.0,1.0,8.0,2.0,1148.0,8.0,,,,,,,,,,,,,,,,,,,,0.0,18.0,14.0,0.0,3.0,28.0,11.0,0.0,2.0,0.0,131.0,64.0,41.0,61.0,,,,,,,,,,,,,,,
Pablo Fornals,902,ESP,"MF,FW",West Ham,Premier League,23,1996,36,24,2172,24.1,2,5,7,2,0,0,3,0,2.3,2.3,2.5,4.8,45,91,156,0.08,0.21,0.29,0.08,0.29,0.1,0.1,0.2,0.1,0.2,24.1,2.0,36.0,11.0,30.6,1.49,0.46,0.06,0.18,18.1,0.0,0.0,0.0,0.06,-0.3,-0.3,678.0,909.0,74.6,9935.0,2578.0,400.0,455.0,87.9,189.0,255.0,74.1,53.0,101.0,52.5,5.0,2.5,1.8,2.5,19.0,61.0,23.0,3.0,91.0,909,869,39,8,6,13,61,4,19,7,8,0,678,1,32,51,2.11,39,5,1,2,2,2,9,0.37,9,0,0,0,0,0,46.0,28.0,21.0,18.0,7.0,19.0,64.0,29.7,45.0,35.0,1.0,34.0,25.0,71.0,15.0,0.0,1159.0,14.0,169.0,522.0,487.0,45.0,1159.0,33.0,15.0,45.5,18.0,54.5,687.0,3377.0,1574.0,45.0,31.0,10.0,40.0,26.0,783.0,156.0,60.0,63.5,24.0,79.0,7.0,12.0,24.0,1.0,1.08,34.0,35.0,-1.0,-0.04,0.82,31.6,37.8,-6.3,-0.26,0.39,0.0,18.0,16.0,7.0,61.0,25.0,28.0,0.0,0.0,0.0,155.0,10.0,48.0,17.2,,,,,,,,,,,,,,,
Emil Forsberg,903,SWE,MF,RB Leipzig,Bundesliga,27,1991,22,14,1141,12.7,5,2,7,3,2,2,1,0,3.6,2.0,2.9,4.9,44,74,69,0.39,0.16,0.55,0.24,0.39,0.28,0.23,0.51,0.16,0.39,12.7,5.0,24.0,8.0,33.3,1.89,0.63,0.13,0.38,21.4,3.0,2.0,2.0,0.08,1.4,1.0,414.0,531.0,78.0,6028.0,1909.0,231.0,261.0,88.5,122.0,142.0,85.9,28.0,57.0,49.1,2.0,2.9,1.6,-0.9,27.0,50.0,10.0,0.0,74.0,531,499,27,3,12,2,24,2,19,8,8,0,414,5,15,53,4.19,37,7,1,1,5,2,4,0.32,3,0,0,0,1,0,16.0,10.0,5.0,8.0,3.0,6.0,26.0,23.1,20.0,15.0,0.0,15.0,5.0,21.0,3.0,0.0,653.0,7.0,45.0,364.0,255.0,32.0,651.0,30.0,22.0,73.3,8.0,26.7,421.0,2649.0,1392.0,44.0,27.0,15.0,23.0,13.0,500.0,69.0,52.0,37.3,14.0,71.0,4.0,8.0,19.0,8.0,1.73,19.0,20.0,-1.0,-0.08,-2.19,21.4,18.7,2.8,0.22,-1.18,0.0,12.0,19.0,2.0,24.0,5.0,10.0,0.0,0.0,0.0,63.0,9.0,16.0,36.0,,,,,,,,,,,,,,,
Hernani Fortes,904,POR,"MF,FW",Levante,La Liga,27,1991,20,5,654,7.3,2,0,2,2,0,0,3,1,1.5,1.5,2.3,3.8,39,8,61,0.28,0.0,0.28,0.28,0.28,0.21,0.32,0.53,0.21,0.53,7.3,2.0,22.0,9.0,40.9,3.03,1.24,0.09,0.22,18.1,0.0,0.0,0.0,0.07,0.5,0.5,85.0,167.0,50.9,1520.0,521.0,43.0,56.0,76.8,27.0,58.0,46.6,13.0,34.0,38.2,0.0,2.3,1.6,-2.3,11.0,2.0,10.0,7.0,8.0,167,157,8,4,0,2,47,0,4,1,0,0,85,2,10,20,2.75,13,1,4,0,2,0,0,0.0,0,0,0,0,0,0,5.0,2.0,4.0,0.0,1.0,1.0,3.0,33.3,2.0,3.0,0.0,3.0,4.0,9.0,9.0,0.0,258.0,7.0,60.0,67.0,138.0,27.0,258.0,19.0,7.0,36.8,12.0,63.2,177.0,1482.0,836.0,39.0,22.0,14.0,14.0,7.0,182.0,61.0,33.0,19.1,5.0,72.0,1.0,15.0,20.0,11.0,0.85,8.0,9.0,-1.0,-0.14,0.03,11.0,12.9,-1.9,-0.26,0.16,1.0,5.0,17.0,5.0,47.0,4.0,2.0,0.0,0.0,0.0,37.0,1.0,9.0,10.0,,,,,,,,,,,,,,,
Ben Foster,905,ENG,GK,Watford,Premier League,36,1983,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,1.0,100.0,0.03,0.03,0.0,0.0,10.0,0.0,0.0,0.0,0.1,-0.1,-0.1,552.0,1221.0,45.2,22850.0,20464.0,44.0,46.0,95.7,147.0,152.0,96.7,361.0,1009.0,35.8,0.0,0.0,0.1,0.0,1.0,30.0,1.0,0.0,0.0,1221,735,472,177,0,3,0,0,0,0,0,0,552,14,0,4,0.11,1,3,0,0,0,0,1,0.03,1,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0.0,1.0,16.0,2.0,1320.0,998.0,1285.0,34.0,1.0,1.0,1320.0,2.0,2.0,100.0,0.0,0.0,623.0,4891.0,3465.0,0.0,0.0,0.0,0.0,0.0,386.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,54.0,9.0,0.0,100.0,64.0,1.68,178.0,116.0,68.5,8.0,10.0,20.0,9.0,23.7,9.0,8.0,1.0,0.0,11.1
Lyle Foster,906,RSA,FW,Monaco,Ligue 1,18,2000,2,1,62,0.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,0,7,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4,,,,,,,,,,,,,,,,,11.0,17.0,64.7,118.0,5.0,8.0,10.0,80.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,14,3,0,0,0,0,0,0,0,0,0,11,0,1,1,1.45,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,1.0,3.0,10.0,15.0,1.0,27.0,1.0,0.0,0.0,1.0,100.0,14.0,94.0,14.0,0.0,1.0,0.0,3.0,0.0,17.0,7.0,31.0,2.5,1.0,46.0,0.0,1.0,16.0,0.0,0.0,0.0,2.0,-2.0,-2.9,-2.98,0.6,0.7,-0.1,-0.12,-0.35,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,66.7,,,,,,,,,,,,,,,
Timothy Fosu-Mensah,907,NED,DF,Manchester Utd,Premier League,21,1998,3,2,136,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,4,11,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.11,0.05,0.11,,,,,,,,,,,,,,,,,60.0,73.0,82.2,954.0,239.0,27.0,33.0,81.8,21.0,26.0,80.8,6.0,7.0,85.7,0.0,0.1,0.0,-0.1,2.0,2.0,1.0,1.0,4.0,73,66,7,0,0,1,2,7,0,0,0,0,60,0,1,3,1.99,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,25.0,3.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,84.0,2.0,18.0,48.0,19.0,2.0,84.0,2.0,1.0,50.0,1.0,50.0,42.0,154.0,79.0,4.0,0.0,1.0,2.0,0.0,56.0,11.0,45.0,4.0,2.0,68.0,1.0,1.0,1.0,0.0,2.33,3.0,1.0,2.0,1.32,0.56,2.7,1.7,1.1,0.72,0.08,0.0,5.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,7.0,1.0,2.0,33.3,,,,,,,,,,,,,,,
Dimitri Foulquier,908,FRA,"DF,MF",Watford,Premier League,26,1993,3,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,1.0,5.0,2.0,40.0,0.4,0.16,0.2,0.5,18.0,0.0,0.0,0.0,0.06,0.7,0.7,281.0,415.0,67.7,4379.0,1879.0,138.0,175.0,78.9,116.0,150.0,77.3,13.0,43.0,30.2,0.0,0.4,0.7,-0.4,6.0,24.0,6.0,5.0,30.0,12,11,1,0,0,0,1,1,0,0,0,0,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,25.0,11.0,13.0,9.0,3.0,11.0,20.0,55.0,9.0,8.0,3.0,5.0,16.0,41.0,32.0,0.0,21.0,2.0,8.0,9.0,6.0,0.0,21.0,2.0,2.0,100.0,0.0,0.0,9.0,87.0,73.0,3.0,1.0,0.0,2.0,0.0,9.0,1.0,20.0,1.7,1.0,32.0,0.0,2.0,14.0,6.0,0.33,0.0,6.0,-6.0,-9.15,-8.56,0.3,3.6,-3.3,-5.02,-4.86,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,,,,,,,,,,,,,,,
Juan Foyth,911,ARG,DF,Tottenham,Premier League,21,1998,4,1,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,,,,,,,,,,,,,,,,,54.0,65.0,83.1,834.0,303.0,29.0,33.0,87.9,22.0,26.0,84.6,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,65,55,9,1,0,2,0,8,0,0,0,0,54,1,0,2,2.65,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,7.0,3.0,5.0,2.0,0.0,3.0,4.0,75.0,1.0,1.0,0.0,1.0,1.0,8.0,3.0,1.0,80.0,8.0,27.0,45.0,8.0,0.0,80.0,4.0,2.0,50.0,2.0,50.0,45.0,181.0,82.0,0.0,0.0,0.0,1.0,1.0,43.0,0.0,17.0,2.0,1.0,45.0,0.0,3.0,8.0,7.0,1.5,0.0,3.0,-3.0,-3.97,-4.43,0.9,0.6,0.2,0.27,0.45,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,9.0,2.0,1.0,66.7,,,,,,,,,,,,,,,
